,Month_ending,Year,County,State,Primary_use,Battery_BEVs,Hybrid_(PHEVs),EV_Total,Non-Electric_Total,Total_Veh,%_Electric,Proximity,State_Names
8458,July,2021,Lincoln,WA,Passenger,6,15,21,7722,7743,0.27,Washington,Washington
8461,July,2021,Adams,WA,Passenger,16,12,28,13038,13066,0.21,Washington,Washington
8462,July,2021,Grays Harbor,WA,Truck,0,0,0,21418,21418,0.0,Washington,Washington
8465,July,2021,Ferry,WA,Passenger,9,3,12,4379,4391,0.27,Washington,Washington
8473,July,2021,Asotin,WA,Passenger,21,17,38,12708,12746,0.3,Washington,Washington
8474,July,2021,Skamania,WA,Truck,0,0,0,4027,4027,0.0,Washington,Washington
8475,July,2021,Thurston,WA,Passenger,1660,892,2552,197867,200419,1.27,Washington,Washington
8476,July,2021,Kitsap,WA,Passenger,1911,871,2782,180648,183430,1.52,Washington,Washington
8477,July,2021,Cowlitz,WA,Truck,0,0,0,29116,29116,0.0,Washington,Washington
8478,July,2021,Grant,WA,Truck,0,0,0,27936,27936,0.0,Washington,Washington
8480,July,2021,Skagit,WA,Passenger,608,281,889,91879,92768,0.96,Washington,Washington
8484,July,2021,Douglas,WA,Truck,0,0,0,12696,12696,0.0,Washington,Washington
8485,July,2021,Pierce,WA,Passenger,3637,2018,5655,559608,565263,1.0,Washington,Washington
8486,July,2021,Island,WA,Passenger,625,316,941,63232,64173,1.47,Washington,Washington
8493,July,2021,Franklin,WA,Truck,0,0,0,20725,20725,0.0,Washington,Washington
8494,July,2021,Chelan,WA,Truck,0,0,0,23102,23102,0.0,Washington,Washington
8495,July,2021,Benton,WA,Passenger,540,397,937,136282,137219,0.68,Washington,Washington
8496,July,2021,Snohomish,WA,Truck,1,0,1,126198,126199,0.0,Washington,Washington
8500,July,2021,Pierce,WA,Truck,0,0,0,145859,145859,0.0,Washington,Washington
8502,July,2021,Whatcom,WA,Truck,4,0,4,43871,43875,0.01,Washington,Washington
8505,July,2021,Columbia,WA,Truck,0,0,0,1555,1555,0.0,Washington,Washington
8511,July,2021,Skamania,WA,Passenger,51,36,87,8410,8497,1.02,Washington,Washington
8521,July,2021,King,WA,Truck,5,1,6,184354,184360,0.0,Washington,Washington
8524,July,2021,Garfield,WA,Passenger,0,3,3,1375,1378,0.22,Washington,Washington
8527,July,2021,Clallam,WA,Truck,1,0,1,22036,22037,0.0,Washington,Washington
8528,July,2021,Kittitas,WA,Passenger,166,68,234,29980,30214,0.77,Washington,Washington
8538,July,2021,Asotin,WA,Truck,0,0,0,6768,6768,0.0,Washington,Washington
8539,July,2021,Yakima,WA,Truck,0,0,0,61720,61720,0.0,Washington,Washington
8543,July,2021,King,WA,Passenger,31555,9349,40904,1366948,1407852,2.91,Washington,Washington
8544,July,2021,Columbia,WA,Passenger,6,2,8,2472,2480,0.32,Washington,Washington
8546,July,2021,Pacific,WA,Truck,0,0,0,7961,7961,0.0,Washington,Washington
8559,July,2021,Clark,WA,Passenger,2977,1459,4436,322390,326826,1.36,Washington,Washington
8560,July,2021,Pend Oreille,WA,Truck,0,0,0,5747,5747,0.0,Washington,Washington
8567,July,2021,Whatcom,WA,Passenger,1475,618,2093,150663,152756,1.37,Washington,Washington
8570,July,2021,Grays Harbor,WA,Passenger,176,146,322,49519,49841,0.65,Washington,Washington
8571,July,2021,Ferry,WA,Truck,0,0,0,3646,3646,0.0,Washington,Washington
8586,July,2021,Whitman,WA,Passenger,61,49,110,21944,22054,0.5,Washington,Washington
8588,July,2021,Klickitat,WA,Passenger,77,50,127,15342,15469,0.82,Washington,Washington
8589,July,2021,Cowlitz,WA,Passenger,229,146,375,72247,72622,0.52,Washington,Washington
8591,July,2021,Walla Walla,WA,Truck,0,0,0,14055,14055,0.0,Washington,Washington
8593,July,2021,Island,WA,Truck,0,0,0,21573,21573,0.0,Washington,Washington
8596,July,2021,Garfield,WA,Truck,0,0,0,1004,1004,0.0,Washington,Washington
8604,July,2021,Spokane,WA,Truck,0,0,0,102316,102316,0.0,Washington,Washington
8609,July,2021,Skagit,WA,Truck,1,0,1,33023,33024,0.0,Washington,Washington
8611,July,2021,Kittitas,WA,Truck,0,0,0,14792,14792,0.0,Washington,Washington
8613,July,2021,Spokane,WA,Passenger,1119,653,1772,326073,327845,0.54,Washington,Washington
8614,July,2021,Pend Oreille,WA,Passenger,15,7,22,9264,9286,0.24,Washington,Washington
8617,July,2021,Franklin,WA,Passenger,134,97,231,62058,62289,0.37,Washington,Washington
8618,July,2021,Walla Walla,WA,Passenger,115,76,191,36567,36758,0.52,Washington,Washington
8624,July,2021,Jefferson,WA,Passenger,339,183,522,24889,25411,2.05,Washington,Washington
8626,July,2022,Pacific,WA,Truck,0,0,0,7881,7881,0.0,Washington,Washington
8631,July,2022,Clark,WA,Passenger,4229,1806,6035,315632,321667,1.88,Washington,Washington
8634,July,2022,Cowlitz,WA,Truck,2,0,2,28483,28485,0.01,Washington,Washington
8635,July,2022,Grays Harbor,WA,Passenger,214,162,376,48927,49303,0.76,Washington,Washington
8639,July,2022,Pend Oreille,WA,Passenger,18,12,30,9043,9073,0.33,Washington,Washington
8642,July,2022,Benton,WA,Passenger,780,462,1242,135328,136570,0.91,Washington,Washington
8646,July,2022,Skamania,WA,Passenger,76,47,123,8163,8286,1.48,Washington,Washington
8651,July,2022,Clark,WA,Truck,9,0,9,82552,82561,0.01,Washington,Washington
8652,July,2022,Skagit,WA,Truck,5,0,5,32300,32305,0.02,Washington,Washington
8655,July,2022,Spokane,WA,Truck,8,0,8,102044,102052,0.01,Washington,Washington
8659,July,2022,Thurston,WA,Passenger,2242,1065,3307,193613,196920,1.68,Washington,Washington
8661,July,2022,Spokane,WA,Passenger,1676,864,2540,324816,327356,0.78,Washington,Washington
8663,July,2022,Clallam,WA,Passenger,432,246,678,49651,50329,1.35,Washington,Washington
8665,July,2022,Asotin,WA,Passenger,24,19,43,12650,12693,0.34,Washington,Washington
8671,July,2022,Whitman,WA,Truck,2,0,2,8570,8572,0.02,Washington,Washington
8673,July,2022,Ferry,WA,Truck,0,0,0,3566,3566,0.0,Washington,Washington
8679,July,2022,Columbia,WA,Truck,0,0,0,1577,1577,0.0,Washington,Washington
8682,July,2022,Walla Walla,WA,Passenger,175,99,274,35828,36102,0.76,Washington,Washington
8686,July,2022,Stevens,WA,Truck,1,0,1,18912,18913,0.01,Washington,Washington
8690,July,2022,Lewis,WA,Truck,0,0,0,26347,26347,0.0,Washington,Washington
8693,July,2022,Jefferson,WA,Passenger,442,219,661,24548,25209,2.62,Washington,Washington
8694,July,2022,Kitsap,WA,Truck,13,0,13,53416,53429,0.02,Washington,Washington
8695,July,2022,Walla Walla,WA,Truck,1,0,1,13918,13919,0.01,Washington,Washington
8701,July,2022,Snohomish,WA,Truck,27,0,27,123535,123562,0.02,Washington,Washington
8706,July,2022,Stevens,WA,Passenger,72,54,126,30084,30210,0.42,Washington,Washington
8707,July,2022,Whitman,WA,Passenger,88,60,148,21969,22117,0.67,Washington,Washington
8709,July,2022,Pierce,WA,Passenger,5245,2337,7582,543947,551529,1.37,Washington,Washington
8714,July,2022,San Juan,WA,Truck,4,0,4,5948,5952,0.07,Washington,Washington
8715,July,2022,Okanogan,WA,Truck,1,0,1,16589,16590,0.01,Washington,Washington
8718,July,2022,Wahkiakum,WA,Truck,0,0,0,1801,1801,0.0,Washington,Washington
8724,July,2022,Whatcom,WA,Passenger,1864,754,2618,148809,151427,1.73,Washington,Washington
8725,July,2022,Lincoln,WA,Passenger,9,16,25,7715,7740,0.32,Washington,Washington
8732,July,2022,Franklin,WA,Passenger,203,110,313,61860,62173,0.5,Washington,Washington
8734,July,2022,Ferry,WA,Passenger,21,4,25,4378,4403,0.57,Washington,Washington
8740,July,2022,Wahkiakum,WA,Passenger,24,12,36,3071,3107,1.16,Washington,Washington
8741,July,2022,Franklin,WA,Truck,1,0,1,20873,20874,0.0,Washington,Washington
8742,July,2022,Garfield,WA,Passenger,1,3,4,1326,1330,0.3,Washington,Washington
8743,July,2022,Grays Harbor,WA,Truck,2,0,2,21240,21242,0.01,Washington,Washington
8750,July,2022,Kittitas,WA,Passenger,278,86,364,29692,30056,1.21,Washington,Washington
8751,July,2022,Lincoln,WA,Truck,0,0,0,4833,4833,0.0,Washington,Washington
8753,July,2022,Skagit,WA,Passenger,813,345,1158,89848,91006,1.27,Washington,Washington
8754,July,2022,Lewis,WA,Passenger,246,177,423,59694,60117,0.7,Washington,Washington
8756,July,2022,Garfield,WA,Truck,0,0,0,976,976,0.0,Washington,Washington
8761,July,2022,Benton,WA,Truck,3,0,3,43487,43490,0.01,Washington,Washington
8763,July,2022,Pierce,WA,Truck,20,0,20,141272,141292,0.01,Washington,Washington
8764,July,2022,Grant,WA,Passenger,183,100,283,66683,66966,0.42,Washington,Washington
8767,July,2022,Chelan,WA,Passenger,478,125,603,54238,54841,1.1,Washington,Washington
8771,July,2022,San Juan,WA,Passenger,521,160,681,14025,14706,4.63,Washington,Washington
8772,July,2022,Kittitas,WA,Truck,1,0,1,14616,14617,0.01,Washington,Washington
8782,July,2022,Thurston,WA,Truck,8,0,8,55356,55364,0.01,Washington,Washington
8783,July,2022,Columbia,WA,Passenger,7,0,7,2430,2437,0.29,Washington,Washington
8786,July,2022,Pacific,WA,Passenger,64,71,135,15841,15976,0.85,Washington,Washington
8788,July,2022,Okanogan,WA,Passenger,88,49,137,26298,26435,0.52,Washington,Washington
8789,July,2022,Cowlitz,WA,Passenger,349,171,520,70574,71094,0.73,Washington,Washington
8791,July,2022,Douglas,WA,Truck,1,0,1,12747,12748,0.01,Washington,Washington
8792,July,2022,Yakima,WA,Passenger,353,198,551,166690,167241,0.33,Washington,Washington
8797,July,2022,Douglas,WA,Passenger,138,60,198,28404,28602,0.69,Washington,Washington
8801,July,2022,Klickitat,WA,Truck,0,0,0,8286,8286,0.0,Washington,Washington
8802,July,2022,Island,WA,Truck,6,0,6,21337,21343,0.03,Washington,Washington
8810,July,2022,King,WA,Passenger,41908,11450,53358,1347349,1400707,3.81,Washington,Washington
8812,July,2022,Adams,WA,Truck,1,0,1,5458,5459,0.02,Washington,Washington
8814,July,2022,Klickitat,WA,Passenger,106,56,162,15204,15366,1.05,Washington,Washington
8816,July,2022,Skamania,WA,Truck,0,0,0,3948,3948,0.0,Washington,Washington
8818,July,2022,Chelan,WA,Truck,4,0,4,23054,23058,0.02,Washington,Washington
8820,July,2022,Mason,WA,Truck,4,0,4,20985,20989,0.02,Washington,Washington
8822,July,2022,Clallam,WA,Truck,3,0,3,21895,21898,0.01,Washington,Washington
8823,July,2022,Whatcom,WA,Truck,11,0,11,43223,43234,0.03,Washington,Washington
8828,July,2022,Mason,WA,Passenger,320,176,496,47125,47621,1.04,Washington,Washington
8830,July,2022,Adams,WA,Passenger,19,10,29,12942,12971,0.22,Washington,Washington
8834,July,2022,Pend Oreille,WA,Truck,0,0,0,5648,5648,0.0,Washington,Washington
8839,July,2022,Asotin,WA,Truck,0,0,0,6688,6688,0.0,Washington,Washington
8845,July,2022,Island,WA,Passenger,835,380,1215,61863,63078,1.93,Washington,Washington
8852,July,2022,Grant,WA,Truck,0,0,0,27963,27963,0.0,Washington,Washington
8856,July,2022,Yakima,WA,Truck,1,0,1,61344,61345,0.0,Washington,Washington
8857,July,2022,Kitsap,WA,Passenger,2463,1074,3537,178200,181737,1.95,Washington,Washington
8859,July,2022,King,WA,Truck,123,2,125,180390,180515,0.07,Washington,Washington
8861,July,2022,Jefferson,WA,Truck,3,0,3,9457,9460,0.03,Washington,Washington
8865,July,2022,Snohomish,WA,Passenger,8662,2565,11227,531561,542788,2.07,Washington,Washington
8875,July,2023,Skagit,WA,Passenger,1139,417,1556,86446,88002,1.77,Washington,Washington
8876,July,2023,Grays Harbor,WA,Passenger,311,192,503,47081,47584,1.06,Washington,Washington
8877,July,2023,Chelan,WA,Truck,31,0,31,22570,22601,0.14,Washington,Washington
8878,July,2023,Yakima,WA,Truck,13,0,13,58999,59012,0.02,Washington,Washington
8879,July,2023,King,WA,Passenger,58610,14725,73335,1297605,1370940,5.35,Washington,Washington
8881,July,2023,Yakima,WA,Passenger,511,253,764,161420,162184,0.47,Washington,Washington
8883,July,2023,Stevens,WA,Truck,2,0,2,18253,18255,0.01,Washington,Washington
8884,July,2023,Pend Oreille,WA,Passenger,30,15,45,8645,8690,0.52,Washington,Washington
8889,July,2023,Pierce,WA,Passenger,7775,2805,10580,516969,527549,2.01,Washington,Washington
8890,July,2023,Wahkiakum,WA,Passenger,27,17,44,2972,3016,1.46,Washington,Washington
8895,July,2023,Jefferson,WA,Truck,12,0,12,9094,9106,0.13,Washington,Washington
8896,July,2023,Whitman,WA,Truck,5,0,5,8455,8460,0.06,Washington,Washington
8897,July,2023,Wahkiakum,WA,Truck,3,0,3,1728,1731,0.17,Washington,Washington
8900,July,2023,Columbia,WA,Passenger,10,1,11,2365,2376,0.46,Washington,Washington
8903,July,2023,San Juan,WA,Passenger,622,165,787,13491,14278,5.51,Washington,Washington
8904,July,2023,Jefferson,WA,Passenger,571,261,832,23782,24614,3.38,Washington,Washington
8905,July,2023,Franklin,WA,Truck,6,0,6,20274,20280,0.03,Washington,Washington
8907,July,2023,Lincoln,WA,Passenger,18,19,37,7476,7513,0.49,Washington,Washington
8910,July,2023,King,WA,Truck,780,2,782,170537,171319,0.46,Washington,Washington
8916,July,2023,Columbia,WA,Truck,0,0,0,1509,1509,0.0,Washington,Washington
8918,July,2023,Okanogan,WA,Passenger,128,62,190,25306,25496,0.75,Washington,Washington
8925,July,2023,Snohomish,WA,Truck,187,0,187,117767,117954,0.16,Washington,Washington
8929,July,2023,Clallam,WA,Passenger,563,289,852,47919,48771,1.75,Washington,Washington
8934,July,2023,Asotin,WA,Passenger,35,23,58,12154,12212,0.47,Washington,Washington
8936,July,2023,Asotin,WA,Truck,0,0,0,6500,6500,0.0,Washington,Washington
8937,July,2023,Whitman,WA,Passenger,159,77,236,21502,21738,1.09,Washington,Washington
8943,July,2023,Kitsap,WA,Passenger,3267,1302,4569,172227,176796,2.58,Washington,Washington
8947,July,2023,Cowlitz,WA,Passenger,477,222,699,68070,68769,1.02,Washington,Washington
8951,July,2023,Kittitas,WA,Passenger,358,104,462,28484,28946,1.6,Washington,Washington
8952,July,2023,Pend Oreille,WA,Truck,0,0,0,5446,5446,0.0,Washington,Washington
8954,July,2023,Cowlitz,WA,Truck,10,0,10,27395,27405,0.04,Washington,Washington
8956,July,2023,Mason,WA,Truck,11,0,11,19979,19990,0.06,Washington,Washington
8959,July,2023,Adams,WA,Truck,3,0,3,5136,5139,0.06,Washington,Washington
8960,July,2023,Douglas,WA,Passenger,213,65,278,28117,28395,0.98,Washington,Washington
8961,July,2023,Benton,WA,Truck,25,0,25,41955,41980,0.06,Washington,Washington
8963,July,2023,Skamania,WA,Passenger,105,56,161,7814,7975,2.02,Washington,Washington
8969,July,2023,Chelan,WA,Passenger,641,165,806,52924,53730,1.5,Washington,Washington
8971,July,2023,Okanogan,WA,Truck,7,0,7,15946,15953,0.04,Washington,Washington
8972,July,2023,San Juan,WA,Truck,16,0,16,5767,5783,0.28,Washington,Washington
8974,July,2023,Ferry,WA,Truck,0,0,0,3476,3476,0.0,Washington,Washington
8976,July,2023,Clark,WA,Passenger,5943,2342,8285,305963,314248,2.64,Washington,Washington
8978,July,2023,Lewis,WA,Truck,7,0,7,25247,25254,0.03,Washington,Washington
8983,July,2023,Thurston,WA,Passenger,3153,1230,4383,185812,190195,2.3,Washington,Washington
8984,July,2023,Garfield,WA,Passenger,0,3,3,1282,1285,0.23,Washington,Washington
8985,July,2023,Lewis,WA,Passenger,328,217,545,57742,58287,0.94,Washington,Washington
8987,July,2023,Klickitat,WA,Truck,11,0,11,8015,8026,0.14,Washington,Washington
8989,July,2023,Snohomish,WA,Passenger,13023,3087,16110,515187,531297,3.03,Washington,Washington
8990,July,2023,Spokane,WA,Passenger,2340,1124,3464,315617,319081,1.09,Washington,Washington
8991,July,2023,Island,WA,Truck,33,0,33,20607,20640,0.16,Washington,Washington
8993,July,2023,Benton,WA,Passenger,1158,568,1726,131666,133392,1.29,Washington,Washington
9000,July,2023,Mason,WA,Passenger,462,212,674,45044,45718,1.47,Washington,Washington
9002,July,2023,Garfield,WA,Truck,0,0,0,950,950,0.0,Washington,Washington
9010,July,2023,Pacific,WA,Truck,4,0,4,7654,7658,0.05,Washington,Washington
9012,July,2023,Clallam,WA,Truck,19,0,19,21216,21235,0.09,Washington,Washington
9013,July,2023,Island,WA,Passenger,1106,442,1548,59897,61445,2.52,Washington,Washington
9014,July,2023,Walla Walla,WA,Truck,5,0,5,13311,13316,0.04,Washington,Washington
9015,July,2023,Grant,WA,Truck,12,0,12,27240,27252,0.04,Washington,Washington
9018,July,2023,Clark,WA,Truck,102,0,102,79248,79350,0.13,Washington,Washington
9020,July,2023,Klickitat,WA,Passenger,156,65,221,14764,14985,1.47,Washington,Washington
9026,July,2023,Ferry,WA,Passenger,21,4,25,4197,4222,0.59,Washington,Washington
9031,July,2023,Spokane,WA,Truck,42,0,42,99373,99415,0.04,Washington,Washington
9032,July,2023,Grant,WA,Passenger,287,131,418,65201,65619,0.64,Washington,Washington
9033,July,2023,Douglas,WA,Truck,5,0,5,12696,12701,0.04,Washington,Washington
9036,July,2023,Pacific,WA,Passenger,78,88,166,15312,15478,1.07,Washington,Washington
9037,July,2023,Kittitas,WA,Truck,10,0,10,14172,14182,0.07,Washington,Washington
9039,July,2023,Thurston,WA,Truck,64,0,64,52520,52584,0.12,Washington,Washington
9044,July,2023,Skamania,WA,Truck,1,0,1,3727,3728,0.03,Washington,Washington
9045,July,2023,Whatcom,WA,Passenger,2522,891,3413,144372,147785,2.31,Washington,Washington
9049,July,2023,Franklin,WA,Passenger,315,141,456,60118,60574,0.75,Washington,Washington
9053,July,2023,Whatcom,WA,Truck,63,0,63,41534,41597,0.15,Washington,Washington
9059,July,2023,Lincoln,WA,Truck,0,0,0,4756,4756,0.0,Washington,Washington
9060,July,2023,Grays Harbor,WA,Truck,9,0,9,20411,20420,0.04,Washington,Washington
9065,July,2023,Kitsap,WA,Truck,80,0,80,51022,51102,0.16,Washington,Washington
9066,July,2023,Adams,WA,Passenger,24,12,36,12621,12657,0.28,Washington,Washington
9067,July,2023,Walla Walla,WA,Passenger,223,113,336,34442,34778,0.97,Washington,Washington
9071,July,2023,Stevens,WA,Passenger,117,69,186,28933,29119,0.64,Washington,Washington
9077,July,2023,Pierce,WA,Truck,166,0,166,132850,133016,0.12,Washington,Washington
9085,July,2023,Skagit,WA,Truck,23,0,23,30998,31021,0.07,Washington,Washington
9093,June,2017,Ferry,WA,Truck,0,0,0,3537,3537,0.0,Washington,Washington
9098,June,2017,Grays Harbor,WA,Passenger,35,31,66,44778,44844,0.15,Washington,Washington
9102,June,2017,Kitsap,WA,Truck,1,0,1,52519,52520,0.0,Washington,Washington
9103,June,2017,Garfield,WA,Truck,0,0,0,940,940,0.0,Washington,Washington
9105,June,2017,Douglas,WA,Truck,0,0,0,11527,11527,0.0,Washington,Washington
9106,June,2017,Snohomish,WA,Passenger,1793,903,2696,513181,515877,0.52,Washington,Washington
9107,June,2017,Douglas,WA,Passenger,34,26,60,26716,26776,0.22,Washington,Washington
9108,June,2017,Chelan,WA,Passenger,67,37,104,52044,52148,0.2,Washington,Washington
9113,June,2017,Whitman,WA,Truck,0,0,0,8429,8429,0.0,Washington,Washington
9114,June,2017,Clallam,WA,Truck,0,0,0,21016,21016,0.0,Washington,Washington
9115,June,2017,Franklin,WA,Truck,0,0,0,18122,18122,0.0,Washington,Washington
9118,June,2017,Snohomish,WA,Truck,1,0,1,121886,121887,0.0,Washington,Washington
9121,June,2017,Walla Walla,WA,Truck,0,0,0,13205,13205,0.0,Washington,Washington
9124,June,2017,San Juan,WA,Passenger,107,40,147,13551,13698,1.07,Washington,Washington
9125,June,2017,Kitsap,WA,Passenger,605,319,924,173378,174302,0.53,Washington,Washington
9132,June,2017,Pacific,WA,Truck,0,0,0,7471,7471,0.0,Washington,Washington
9133,June,2017,Wahkiakum,WA,Passenger,0,2,2,2832,2834,0.07,Washington,Washington
9135,June,2017,Kittitas,WA,Truck,0,0,0,13560,13560,0.0,Washington,Washington
9137,June,2017,Stevens,WA,Passenger,8,23,31,31384,31415,0.1,Washington,Washington
9138,June,2017,Skamania,WA,Truck,0,0,0,3892,3892,0.0,Washington,Washington
9144,June,2017,Grays Harbor,WA,Truck,0,0,0,19888,19888,0.0,Washington,Washington
9146,June,2017,Okanogan,WA,Truck,0,0,0,16204,16204,0.0,Washington,Washington
9149,June,2017,Lewis,WA,Truck,0,0,0,24838,24838,0.0,Washington,Washington
9150,June,2017,Klickitat,WA,Truck,0,0,0,7971,7971,0.0,Washington,Washington
9153,June,2017,Asotin,WA,Truck,0,0,0,6502,6502,0.0,Washington,Washington
9156,June,2017,Skagit,WA,Passenger,140,103,243,88070,88313,0.28,Washington,Washington
9158,June,2017,Spokane,WA,Passenger,253,208,461,296812,297273,0.16,Washington,Washington
9159,June,2017,Cowlitz,WA,Truck,0,0,0,27913,27913,0.0,Washington,Washington
9160,June,2017,Whatcom,WA,Passenger,462,175,637,143061,143698,0.44,Washington,Washington
9162,June,2017,Whatcom,WA,Truck,2,0,2,41620,41622,0.0,Washington,Washington
9165,June,2017,Franklin,WA,Passenger,26,45,71,55615,55686,0.13,Washington,Washington
9168,June,2017,Walla Walla,WA,Passenger,25,26,51,34843,34894,0.15,Washington,Washington
9172,June,2017,Ferry,WA,Passenger,1,1,2,4394,4396,0.05,Washington,Washington
9173,June,2017,Jefferson,WA,Passenger,104,61,165,23850,24015,0.69,Washington,Washington
